Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
26/07/2013,"37 log na gcapall, south circular road",,Limerick,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"38 The Moorings, Ballina",,Mayo,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"39 ASSUMPTA PARK, NEWCASTLEWEST, LIMERICK",,Limerick,"ﾀ53,300.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"4 Dun Na Ri, Ballyhugh, Gort",,Galway,"ﾀ90,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"4 St Patrick's Ave, Athy",,Kildare,"ﾀ35,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"40 Newlands Manor Park, Clondalkin",Dublin 22,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"40A Adelphi Quay, Waterford",,Waterford,"ﾀ71,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"41 Petiyswood Manor, Mullingar",,Westmeath,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"42  St. Mary's Road, Crumlin",Dublin 12,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"42A Manorfield, Kinnegad",,Westmeath,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"43 Glenhill Road, Finglas",Dublin 11,Dublin,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"44 Knockenrahan, Arklow, Wicklow",,Wicklow,"ﾀ205,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"44 St. Brendan's Avenue, Artane, Dublin 5",Dublin 5,Dublin,"ﾀ363,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"45 Churchfields, Dundrum, Dublin 14",,Dublin,"ﾀ378,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"46 Glenbawn, Castlecomer Road",,Kilkenny,"ﾀ233,480.11",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"48 Orwell Park, Rathgar, Dublin 6",Dublin 6,Dublin,"ﾀ925,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"49 Mountain View Road, Ranelagh, Dublin 6",Dublin 6,Dublin,"ﾀ932,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Ardmore Park, Artane",Dublin 5,Dublin,"ﾀ236,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Ballina, Falcarragh",,Donegal,"ﾀ47,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Bolbrook Park, Tallaght",Dublin 24,Dublin,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Charnwood, Bray",,Wicklow,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Clashlehane Meadows, Ballinorig, Tralee",,Kerry,"ﾀ123,348.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"5 Dun na Ri, Ennis",,Clare,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"5 Loughmore Square, Killeen Castle, Dunsany",,Meath,"ﾀ317,180.62",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"5 Trinity Gardens, Drogheda",,Louth,"ﾀ66,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"52 New Street, Lismore",,Waterford,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"53 Sandy Lane, Gorey, Co. Wexford",,Wexford,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"54 Orwell Park, Rathgar",Dublin 6,Dublin,"ﾀ1,660,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"56 CLUAIN AIRNE, SHANNON",,Clare,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"56 Granitefield, Dun Laoghaire, Co. Dublin",,Dublin,"ﾀ354,250.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"56 Heathfield Terrace, Cappagh Road, Finglas",Dublin 11,Dublin,"ﾀ118,766.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"58 Maple Drive, Archerstown Wood, Ashbourne",,Meath,"ﾀ275,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"6  Hawthorne Terrace, Cobh",,Cork,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"6  Main Street, Tallaght",Dublin 24,Dublin,"ﾀ122,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"6  Park Crescent, Phelim Wood, Tullow",,Carlow,"ﾀ83,700.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"6 Beechclose, Clonaslee",,Laois,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"6 Carrickbrack Heath, Sutton",,Dublin,"ﾀ596,250.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"6 Clonkeen Lawn, Blackrock",,Dublin,"ﾀ239,647.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"6 Steeple Meadow Close, Milltown",,Kerry,"ﾀ115,001.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"6 The Paddocks, Dunboyne, County Meath",,Meath,"ﾀ428,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"6 Wilfield Road, Balsbridge",Dublin 4,Dublin,"ﾀ667,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"60  Woodlawn, Allenwood, Naas",,Kildare,"ﾀ123,348.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"63 The Meadows, Ballybrit",,Galway,"ﾀ183,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"66 Newberry, Castlemartin, Kilcullen",,Kildare,"ﾀ321,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"66 Renmore Road, Renmore, Galway",,Galway,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"67 Delgany Hills, Delgany",,Wicklow,"ﾀ308,369.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"68 the lawn, coolroe meadows, ballincollig",,Cork,"ﾀ162,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7 Altimira Court, Thomondgate",,Limerick,"ﾀ55,550.00",Yes,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7 Bru na Mara, Fort Lorenzo",,Galway,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7 Cremore Drive, Grange Manor, Waterford",,Waterford,"ﾀ112,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7 Millbrook, Mill Lane",,Carlow,"ﾀ38,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"72 Avoca Park, Blackrock",,Dublin,"ﾀ975,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7A The Rise, Parc Na Silla, Loughlinstown",,Dublin,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7Glyntown Heights, Glanmire",,Cork,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"7&7A QUARRYMOUNT, WATERFORD",,Waterford,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"8 Ard Mor Crescent, Tallaght, Dublin 24",,Dublin,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"8 Tyrrells Brook Walk, Tyrrellsbrook, Edenderry",,Offaly,"ﾀ61,675.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"9 Canon Hayes Park, Tipperary Town",,Tipperary,"ﾀ57,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"9 THE COURTYARD, CASTLEPARK, MALLOW",,Cork,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"91 Churchview, Arklow",,Wicklow,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"95 Glenside, Annacotty",,Limerick,"ﾀ236,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Agharinagh, Dripsey",,Cork,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment 13, 30 James's Walk, Rialto",Dublin 8,Dublin,"ﾀ104,845.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"Apartment 24 The Pavilion, Dun Laoghaire, Co. Dublin",,Dublin,"ﾀ255,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment 32, 25 Wolfetone Street",Dublin 2,Dublin,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment 4  Block 3, Woodford Meadows, Ballyconnell",,Cavan,"ﾀ34,361.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"Apartment 4 Rivercourt, Camac Close, Inchicore",Dublin 8,Dublin,"ﾀ71,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment 4, Hollyville Heights, Waterloo Road Wexford",,Wexford,"ﾀ73,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment 7  Minnowbrook, Terenure Road West, Terenure",Dublin 6w,Dublin,"ﾀ275,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apartment No 27, Block 2, The Strand  149 North Strand Road",Dublin 3,Dublin,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apt 15 Beresford House, Customs House Square, IFSC",Dublin 1,Dublin,"ﾀ129,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apt 30  Apt. Block 2, Rathmines Wood, rear 1-7 Williams Park",,Dublin,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Apt 301, The Park, Lord Edward Street",,Limerick,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ard Einin, Killiney",,Dublin,"ﾀ1,650,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Artigallivan, Headford, Killarney",,Cork,"ﾀ156,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"Ballinacarriga, Kildimo",,Limerick,"ﾀ167,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ballydonnellan, Corrandulla",,Galway,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ballyholan, Ballina",,Mayo,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ballymerrigan, Rathnew",,Wicklow,"ﾀ203,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ballynametagh, Piltown, County Kilkenny",,Kilkenny,"ﾀ28,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Ballyvarra, Lisnagry",,Limerick,"ﾀ290,550.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Bertra Beach, Murrisk, Louisburgh",,Mayo,"ﾀ310,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Brackloon, Midfield, Swinford",,Mayo,"ﾀ160,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"Briar Hill, Castlefarm, Monkstown",,Cork,"ﾀ325,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"CASTLEFLEMING, ERRILL, PORTLAOISE",,Laois,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Cliff Road, Ballybunion",,Kerry,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Cloch Scoilte, Barna",,Galway,"ﾀ535,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Cloneygowan Village, Cloneygowan",,Offaly,"ﾀ157,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"CLOONTEENS, KILCUMMIN, KILLARNEY",,Kerry,"ﾀ260,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
26/07/2013,"Coolagh Road, Abbeyside, Dungarvan",,Waterford,"ﾀ340,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Coolatuder, Ballinhassig",,Cork,"ﾀ233,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Cornacarrow, Cootehill",,Cavan,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Cuain Aoidh, Townlough, Ballina",,Tipperary,"ﾀ290,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Deerpark Middle, Ennistymon",,Clare,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Deerpark, Lismore",,Waterford,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"DERRYREEL, DUNFANAGHY",,Donegal,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Derryvarogue, Coologmartin, Donadea",,Kildare,"ﾀ60,600.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Dove Cottage, Cappaduff, Mountshannon",,Clare,"ﾀ83,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Drumbar House, Drumbar, Cavan",,Cavan,"ﾀ322,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Drumhalwy, Drumshanbo",,Leitrim,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Duncormick, Co Wexford",,Wexford,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Farranreagh, Knightstown, Valencia",,Kerry,"ﾀ110,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/07/2013,"Galdonagh, Manorcunningham, Letterkennny",,Donegal,"ﾀ176,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Gelsha, Ballinalee",,Longford,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Gortins, Cleariestown",,Wexford,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"HOUSE AT DUNREE, LINSFORT, BUNCRANA",,Donegal,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Killynan Cooke, Cloghan, Mullingar",,Westmeath,"ﾀ32,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Knickeen, Tullahought, Co. Kilkenny",,Kilkenny,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"kyleomadaun west, carney, nenagh",,Tipperary,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Loughleitrim, Carnew",,Wicklow,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Lourdes Road, Roscrea",,Tipperary,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Lower Seskin, Leighlinbridge",,Carlow,"ﾀ92,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"MARKET STREET, BALLAGHADERREEN",,Roscommon,"ﾀ42,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Meadowsweet, Fountainstown, Co. Cork",,Cork,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Moneen, Williamstown",,Galway,"ﾀ13,750.00",Yes,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"No 88 The Clayton, Barrow Street",Dublin 4,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"No. 45B Ballybeg, Rathnew",,Wicklow,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Old  Dawsons Demense, Ardee",,Louth,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Oranswell, Bushypark",,Galway,"ﾀ315,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Pollakeel, Mountnugent",,Cavan,"ﾀ169,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Reenearagh, Waterville",,Kerry,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Rickardsland North, Glenmore, Co. Kilkenny",,Kilkenny,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Roscaun House, Ballyliffin",,Donegal,"ﾀ450,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Sancta Maria, Dublin Road, Dundalk",,Louth,"ﾀ86,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Shamen Lodge, Glencorrib, Shrule",,Mayo,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Springfield, Sydney Parade Avenue, Blackrock",,Dublin,"ﾀ2,900,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Stephenstown, Knockbridge",,Louth,"ﾀ120,440.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"St. Anne's, Loughshinny, Skerries",,Dublin,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Suncroft, Carton, Sligo",,Sligo,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"The Elms, 1 Avondale Park, Ballintemple",,Cork,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"The Glebe, Myshall",,Carlow,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Tiernea, Lettermore",,Galway,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"UNIT 49 CLEARSTREAM COURT, MCKEE AVENUE, FINGLAS",Dublin 11,Dublin,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/07/2013,"Wildacre, Donadea",,Kildare,"ﾀ292,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/07/2013,"32 Burnaby Mill, Greystones",,Wicklow,"ﾀ420,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/07/2013,"33 Mountain View Drive, Arklow",,Wicklow,"ﾀ160,500.00",No,No,Second-Hand Dwelling house /Apartment,
27/07/2013,"39 Alexandra Walk, Clane",,Kildare,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/07/2013,"60 Vanessa lawns, Celbridge",,Kildare,"ﾀ162,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2013,"17 Stocking Wood Green, Stocking Avenue, Rathfarnham",Dublin 14,Dublin,"ﾀ250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
28/07/2013,"5  Asumption Place, Clonakilty",,Cork,"ﾀ32,750.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/07/2013,"Ballyblood, Tulla",,Clare,"ﾀ137,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2013,"Model Farm Road, Cork",,Cork,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"1 Larkfield Lawns, Dromahair",,Leitrim,"ﾀ87,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"1 THE PINES, BRIDGEMOUNT, CARRIGALINE",,Cork,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"11 Castleknock Avenue, Castleknock, Dublin 15",Dublin 15,Dublin,"ﾀ300,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"119 The Faythe, Wexford",,Wexford,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"11/11A  Neville Street, New Ross",,Wexford,"ﾀ53,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"12 Ballinglanna Holiday Homes, Ballinglanna, Clonakilty",,Cork,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"12 GLAISE NA RINNE, SHANNON",,Clare,"ﾀ71,610.00",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2013,"12 Leinster Road West, Rathmines, Dublin 6",Dublin 6,Dublin,"ﾀ490,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"12 Stocking Wood Rise, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,"ﾀ263,436.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2013,"13 The Sycamores, Rathmullan",,Donegal,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"133 Grange Abbey Drive, Donaghmede, Dublin 13",,Dublin,"ﾀ136,638.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"14 College Manor, Drumcondra",Dublin 9,Dublin,"ﾀ252,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"14 MOYCLARE CLOSE, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,"ﾀ169,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"14A Terenure Road North, Terenure",Dublin 6w,Dublin,"ﾀ370,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"15  Delgany Hills, Delgany",,Wicklow,"ﾀ345,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2013,"15 Oak Park, Castleredmond, Midleton",,Cork,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"15 The Anchorage, The Quay, Westport",,Mayo,"ﾀ81,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"17 Orchard Close, Donabate",,Dublin,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"19 Derravarra, Mullingar",,Westmeath,"ﾀ133,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"2 Station Way, Clongriffin",Dublin 13,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"21  CARDIFFSBRIDGE AVENUE, FINGLAS",Dublin 11,Dublin,"ﾀ62,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"28 The Richmond, Smithfield, Dubln 7",,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"29 Belarmine Vale, Newtownlittle, Stepaside",Dublin 18,Dublin,"ﾀ294,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"29 The Water Rill, Waterside, Malahide",,Dublin,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"3 Radarc an Duin, Newbliss",,Monaghan,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"30 Ros Mor, Rosslare Harbour",,Wexford,"ﾀ78,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"33 Pierce Court, Paul Quay, Wexford",,Wexford,"ﾀ57,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"33 Woodlands Drive, Stillorgan",,Dublin,"ﾀ535,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"35 Hunters Green, Hunterswood, Firhouse",Dublin 24,Dublin,"ﾀ165,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"35 The Rocklands, Tubbercurry, Sligo",,Sligo,"ﾀ88,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"36 Cherry Court, Mount Tallant Avenue, Terenure",Dublin 6w,Dublin,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"36 Harbour View, Howth",,Dublin,"ﾀ325,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"37 Ryevale Lawns, Leixlip",,Kilkenny,"ﾀ286,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"39 HOLLYVILLE HEIGHTS, WATERLOO ROAD",,Wexford,"ﾀ73,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"4 Marley, Grove Road, Malahide",,Dublin,"ﾀ860,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"40 Sandy Lane, Ballymoney, Gorey",,Wexford,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"41 Iveragh Road, Whitehall",Dublin 9,Dublin,"ﾀ303,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"45 Woodlawn Park, Borris",,Carlow,"ﾀ33,221.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"46 Bishop Court, Newcastle West, County Limerick",,Limerick,"ﾀ89,250.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"47  Bewley Street, New Ross",,Wexford,"ﾀ24,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"48 MEADOWBANK, BAILE NA NDEISE",,Waterford,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"48 The Meadowlands, Oakpark, Tralee",,Kerry,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"5 Russell Close, Gracefield Manor, Ballylinan",,Laois,"ﾀ33,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2013,"5 Sandbanks, Kilkee",,Clare,"ﾀ104,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"5 Tullach Ard, Rahardrum, Virginia",,Cavan,"ﾀ70,485.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2013,"51 the Lawn, Coolroe Meadows, Ballincollig",,Cork,"ﾀ100,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"53 Dowth Avenue, Cabra",Dublin 7,Dublin,"ﾀ157,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"57 Lissadel Avenue, Drimnagh",Dublin 12,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"59 Castle Court, Killiney",,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"6  Deerpark Gardens, Cashel",,Tipperary,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"6 Kylemore Road, Kylemore, Fiddown",,Kilkenny,"ﾀ129,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2013,"67 ARD THOMAIN, SLI NA MANACH, MUNGRET",,Limerick,"ﾀ180,616.75",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
