Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
28/07/2010,"Spring Valley, Gaggin, Bandon",,Cork,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2010,"Tir na Spideoga, Inchigeela, Macroom",,Cork,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2010,"Windy Ridge, Friarstown, Grange",,Limerick,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"1 Pemberton, Herbert Road, Bray",,Wicklow,"ﾀ440,000.00",No,No,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2010,"10 Chapel Street, Timoleague, Bandon",,Cork,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"103 Glebemount, Wicklwo Town",,Wicklow,"ﾀ285,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"105 Lios Ard, Tulla Rd",,Clare,"ﾀ170,500.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"11 Fairways Lawns, Bettystown",,Meath,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"111 Ash Hill Manor, Kilmallock",,Limerick,"ﾀ100,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"11A Racecourse Lawn, Tralee",,Kerry,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"122 The View, Wolston's Abbey, Celbridge",,Kildare,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"13 ALEXANDRA TERRACE, DUNDRUM",Dublin 14,Dublin,"ﾀ385,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"130 Marina Village, Malahide",,Dublin,"ﾀ360,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"133 Carraig Cluin, Clara Road, Tullamore",,Offaly,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"14 Broombridge Road, Cabra, Dublin 7",Dublin 7,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"14 Holywell Walk, Feltrim, Swords  Co. Dublin",,Dublin,"ﾀ222,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"15 Ballyboden Road, Rathfarnham",Dublin 14,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"17 TEMPLEVILLE, BALBRIGGAN, DUBLIN",,Dublin,"ﾀ172,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"18 Birchview Drive, Kilnamanagh",Dublin 24,Dublin,"ﾀ275,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"18 Delgany Hills, Delgany",,Wicklow,"ﾀ260,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"189 Kingsbury, Maynooth",,Kildare,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"2 Johnstown Court, Johnstown Road, Cabinteely",,Dublin,"ﾀ340,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"20 Cloch Ard, Bothair Stiofan, Old Rahoon Road",,Galway,"ﾀ226,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"20 Laurel Grove, Tagoat",,Wexford,"ﾀ111,400.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"20 Talbot Place, Lakeside, Kilkenny",,Kilkenny,"ﾀ152,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"21 Bushfield Lawns, Clondalkin",Dublin 22,Dublin,"ﾀ250,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"21 Bushfield Lawns, Clondalkin",Dublin 22,Dublin,"ﾀ220,264.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"21 Whitebridge Manor, Killarney",,Kerry,"ﾀ267,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"22 grattan street, kilkee",,Clare,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"29 Abbeyfield, Kilcock",,Kildare,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"3 Mount Prospect Lawns, Clontarf",Dublin 3,Dublin,"ﾀ655,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"31 The Rise, College Wood Park, Clane",,Kildare,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"33 Cluain Ri, Trim, Co Meath",,Meath,"ﾀ433,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"35  Rosanule, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,"ﾀ264,317.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"35 Main Road, Tallaght, Dublin 24",,Dublin,"ﾀ322,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"37  THE MOORINGS, MAYPARK, WATERFORD",,Waterford,"ﾀ300,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"4 Radharc na bhF�naite, Killann, Enniscorthy.",,Wexford,"�150,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2010,"40 Millbourne Crescent, Slane Road, Ashbourne",,Meath,"ﾀ221,074.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"41 Kerdiff Avenue, Naas",,Kildare,"ﾀ260,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"5 MEADOWBROOK, KILCOOLE",,Wicklow,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"5 Millbank, Lucan",,Dublin,"ﾀ174,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"50 Marlmount Walk, Marlbog Road, Haggardstown",,Louth,"ﾀ193,832.59",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"51 Dartmouth Square, Ranelagh",Dublin 6,Dublin,"ﾀ1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"51 Rafters Road, Drimnagh",Dublin 12,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"52 Ferns Green, Ferns Bridge, Monasterevin",,Kildare,"ﾀ135,754.18",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"54 The Meadows, Enniscrone, Co. Sligo.",,Sligo,"ﾀ193,832.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2010,"55 JAMES EVERETT PARK, BRAY",,Wicklow,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"56 Belmayne Avenue, Belmayne, Balgriffin",Dublin 13,Dublin,"ﾀ168,950.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2010,"6 Cambridge close, Castletroy",,Limerick,"ﾀ173,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"6 Coppinger Close, Blackrock",,Dublin,"ﾀ443,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"64 Larchfield, Kilkenny",,Kilkenny,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"65 KNOCKPOGUE AVE., FARRANREE, CORK",,Cork,"ﾀ146,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"7  Connolly Park, Clonmel",,Tipperary,"ﾀ161,875.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"7 LAUREL GROVE, KILLESHIN ROAD",,Carlow,"ﾀ285,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"8 Ben Edair Road, Stoneybatter, Dublin 7",,Dublin,"ﾀ182,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"8 Grove Avenue, Finglas East",Dublin 11,Dublin,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"82 Richmond Park, Monkstown",,Dublin,"ﾀ385,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"9 Glenomena Park, Blackrock",,Dublin,"ﾀ551,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Abbeymount, Kilmacabea, Leap",,Cork,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Aghafin, Doon, Ballinahowen",,Offaly,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Apartment 319, Citywest Plaza, Citywest Drive",,Dublin,"ﾀ127,710.13",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2010,"Apartment 4, The Courtyard, Jail Hill  Mullingar",,Westmeath,"ﾀ98,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Apt. 1  Glenbrian Hall, 98  Howth Road, Clontarf",,Dublin,"ﾀ283,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Ashcreek, Ballyspillane South, Borrisokane",,Tipperary,"ﾀ151,800.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Ballinlag, Swinford",,Mayo,"ﾀ20,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Ballyconneely, Ballynahinch",,Galway,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Ballydaniel, Ballymacoda",,Cork,"ﾀ48,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Ballymacrease, Ballyneety",,Limerick,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"BRINALECK, GWEEDORE",,Donegal,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Brooklodge Village, Glanmire",,Cork,"ﾀ77,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Carrigbaun, Drinagh",,Cork,"ﾀ165,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2010,"Carrigbeg, 2 Marble Hall Park, Cork City",,Cork,"ﾀ319,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Conna View House, 4 Woodbrookdowns, Shankill",,Dublin,"ﾀ1,413,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"CORNAMAGH, ATHLONE",,Westmeath,"ﾀ500,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Deerpark, Foulksmills",,Wexford,"ﾀ157,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Derrydolney, Kilcormac",,Offaly,"ﾀ255,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Elderwood House, Bobshill, Greenore",,Louth,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"ELDERWOOD HOUSE, BOBSHILL, GREENORE",,Louth,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Glenaknockaun West, Lismore",,Waterford,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Goslingstown, Tennypark, Callan Road",,Kilkenny,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Grange Big, Rosslare Strand",,Wexford,"ﾀ83,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Kilbarron, Feakle, Co. Clare",,Clare,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Poulmanna Little, Murrintown",,Wexford,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Sunnyside, St. Vincents Road, Greystones",,Wicklow,"ﾀ910,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"TANREGO, BELTRA, CO. SLIGO",,Sligo,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Turloughgarve, Corrundulla",,Galway,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Walton, Sandycove Point, Sandycove",,Dublin,"ﾀ578,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2010,"Walton, Sandycove Point, Sandycove",,Dublin,"ﾀ1,672,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"'High Noon' Glenkip, Rathcormac  Co Cork",,Cork,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"'Rosemarie', 1 Bendemeer Park, Magazine Road",,Cork,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"1 Belleek Manor, Belleek, Ballina",,Mayo,"ﾀ300,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"1 The Brambles, Dunlavin, Co. Wicklow",,Wicklow,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"1 Yellow Meadows Grove, Clondalkin, Dublin 22",,Dublin,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"10 Barrington Court, NORTH CIRCULAR ROAD, LIMERICK",,Limerick,"ﾀ360,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"10 Donore Road, Drogheda",,Louth,"ﾀ217,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"10 Rinawade Glade, Leixlip",,Kildare,"ﾀ290,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"10 St Gerards square, Dundalk",,Louth,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"11  Mask Crescent, Artane",Dublin 5,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"11 An Tardan, Killenagh, Gorey",,Wexford,"ﾀ200,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"11 Newtown Lawns, Kilcock",,Kildare,"ﾀ525,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"11 Ocean View, Kilkee",,Clare,"ﾀ163,914.64",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"11a Measc Crescent, Artane",Dublin 5,Dublin,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"12 orpen close, blackrock",,Dublin,"ﾀ393,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"12 The Lawn, Masseytown, Macroom",,Cork,"ﾀ224,669.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"134 The Maples, Bird Avenue, Clonskeagh  Dublin 14",,Dublin,"ﾀ495,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"14 Clearwater Cove, Rosslare",,Wexford,"ﾀ220,264.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"14 Winetavern Manor, Stratford-on-Slaney",,Wicklow,"ﾀ140,088.10",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"15 Springfields, waterford road, kilkenny",,Kilkenny,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"16b Binn Eadair view, Sutton",,Dublin,"ﾀ330,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"178a Sutton Park, Clontarf, Dublin 3",Dublin 3,Dublin,"ﾀ510,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"18 Ashwood Avenue, Westport",,Mayo,"ﾀ160,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"18 Kilbane, Castletroy",,Limerick,"ﾀ500,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"18 Sliabh Cairn, Gortgarve, Kiltimagh",,Mayo,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"19 Pairc Ard Sheelhane, Sneem",,Kerry,"ﾀ180,616.74",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"19 Portobello Quay, Porto bello",Dublin 12,Dublin,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"19 The Close, Coolroe Meadows, Ballincollig",,Cork,"ﾀ260,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"194  East Wall Road, East Wall, Dublin 3",Dublin 3,Dublin,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"2 RAILWAY COURT, BALLINROBE",,Mayo,"ﾀ135,425.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"2 Sunnyside Cottages, Drogheda",,Louth,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"2 The Paddocks Rise, Adamstown, Co Dublin",,Dublin,"ﾀ225,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"20  The Close  Harbour Heights, Passage West",,Cork,"ﾀ290,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
30/07/2010,"20 MULLACH GLAS CRESCENT, MONAGHAN",,Monaghan,"ﾀ118,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"203 Griffinrath Hall, Celbridge Road, Maynooth",,Kildare,"ﾀ149,950.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"208 Holywell, Upper Kilmacud Road",,Dublin,"ﾀ1,090,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"209 Kilbarrack Road, Dublin 5",Dublin 5,Dublin,"ﾀ285,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"21 newtown hall, hazelbrook square, churchtown",Dublin 14,Dublin,"ﾀ275,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
30/07/2010,"228 Collins Avenue, West, Whitehall",Dublin 9,Dublin,"ﾀ497,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"23 Geraldine Place, Albert Road, Cork",,Cork,"ﾀ139,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"23 heather park, pairc na gloine, kenmare",,Kerry,"ﾀ211,453.74",Yes,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"23 THE OGHAM, ROCHESTOWN AVENUE, DUN LAOGHAIRE",,Dublin,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"25 FOXBOROUGH WALK, LUCAN, CO.DUBLIN",,Dublin,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"26  Oaklands, Salthill",,Galway,"ﾀ575,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"26 Hollybrook Park, Bray",,Wicklow,"ﾀ320,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"27 Abby Well, Chapel Road, Kinsealy",,Dublin,"ﾀ320,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"28 Larkin Street, Clonakilty",,Cork,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"29 Berwick Grove, Swords",,Dublin,"ﾀ257,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"29 Esker Fields, Dunlo, Ballinasloe",,Galway,"ﾀ127,753.30",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"29 Rockfield Park, <Aynooth",,Kildare,"ﾀ342,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"29 Shallee Drive, Ennis",,Clare,"ﾀ124,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"3 Charvey Court, Rathnew",,Wicklow,"ﾀ233,550.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"3 Cois Glaisin Avenue, Johnstown, Navan",,Meath,"ﾀ169,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"3 Ellensborough Park, Kiltipper, Dublin 24",,Dublin,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"3 Swilly Park, Gortlee, Letterkenny",,Donegal,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"30  Dunree Park, Malahide Road",,Dublin,"ﾀ295,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"31 Barons Hall Rise, Balbriggan",,Dublin,"ﾀ164,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"32 Cluain Ros Leamhain, Tulla Road, Ennis",,Clare,"ﾀ175,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"32 Cnoc an Carin, Dingle",,Kerry,"ﾀ235,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"32 Montpelier Hill, Dublin",,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"32 Sweetbriar Lane, Kilmacud, Stillorgan",,Dublin,"ﾀ418,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"33  Summerfield Estate, Castlebar",,Mayo,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"33 Dun Lia, Loughtagalla, Thurles",,Tipperary,"ﾀ133,920.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"33 The Moorings, Schull Road, Skibbereen",,Cork,"ﾀ227,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"34 Foxford Court, Lucan",,Dublin,"ﾀ149,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"35 BOROIMHE CEDARS, SWORDS, DUBLIN",,Dublin,"ﾀ254,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"35 Warrenstown Green, Blanchardstown, Dublin 15",,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"36 Kinvara Close, Ballyvolane, Cork City",,Cork,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"37 Abbey Glen, Dublin Rd., Athenry",,Galway,"ﾀ176,211.47",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"37A The Crescent, Binn Eadair View  Dublin Road, Sutton",,Dublin,"ﾀ345,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"39 Kellys Bay Promenade, Skerries",,Dublin,"ﾀ300,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"4 CAPEL ISLAND VILLAGE, SUMMERFIELD CROSS, YOUGHAL",,Cork,"ﾀ173,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"4 Darling Estate, Navan Road",Dublin 7,Dublin,"ﾀ590,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"4 Forest Dale, Rivervalley, Swords",,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"4 Primrose Court, Forest Hill, Carrigaline",,Cork,"ﾀ190,308.37",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
30/07/2010,"4 THE COURTYARD, O'CONNELL STREET, BALLYMOTE",,Sligo,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"4 THE GREEN, EARLSCOURT, KILL",,Kildare,"ﾀ367,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"42 Market Street, Dundalk",,Louth,"ﾀ132,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"43 Skreen Road, Navan Road, Dublin 7",,Dublin,"ﾀ470,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"46 Giltspur Brook, Bray",,Wicklow,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"46 Westminster Lawns, Foxrock",,Dublin,"ﾀ682,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"5  An Moinear, Ballinagree, Macroom",,Cork,"ﾀ250,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"5 Glebewood, Ballivor",,Meath,"ﾀ202,643.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
30/07/2010,"5 Pleasant Lane, Dublin 8",,Dublin,"ﾀ132,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"5 Pleasants Lane, Dublin 8",,Dublin,"ﾀ147,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"50 Larchfield, Station Road, Dunboyne",,Meath,"ﾀ486,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"50 Summerville, Clontarf Road, Dublin 3",Dublin 3,Dublin,"ﾀ647,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"53 Mansfield Drive, Wexford",,Wexford,"ﾀ169,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"54 Talbot Court, Trim",,Meath,"ﾀ238,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"56 MOULDEN BRIDGE, RATOATH",,Meath,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"580 Collins Avenue, Whitehall, Dublin 9",,Dublin,"ﾀ358,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"59 The Green, Beaumont Woods, Beaumont",Dublin 9,Dublin,"ﾀ345,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"6 Eden Grove, Beaverstown Orchard, Donabate",,Dublin,"ﾀ279,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"6 GRACEMEADOW DALE, STRAMULLEN",,Meath,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"6 Kelly's Bay Rocks, Skerries",,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"6 Ullardmor, Ardeevin Road, Dalkey",,Dublin,"ﾀ850,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"6 Woodstock Gardens, Ranelagh, Dublin 6",,Dublin,"ﾀ930,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"62 Wolfe Tone Square, Bray",,Wicklow,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"64 Galtymore Park, Drimnagh",Dublin 12,Dublin,"ﾀ267,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"65 Northbrook Avenue, .",Dublin 6,Dublin,"ﾀ560,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"67 Park Lane, Grangerath, Drogheda",,Louth,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"68 Cherryvale, Bay Estate, Dundalk",,Louth,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2010,"68 FINGLAS PARK, FINGLAS EAST, .",Dublin 11,Dublin,"ﾀ188,000.00",No,No,Second-Hand Dwelling house /Apartment,
