Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
28/07/2011,"Beech Haven, Christianstown, Newbridge",,Kildare,"ﾀ370,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Bunagarha, Listowel",,Kerry,"ﾀ204,140.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
28/07/2011,"Carrigleigh, Inchingeelagh",,Cork,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Carrowbehy, Castlerea",,Roscommon,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Carrowhubbuck South, Enniscrone",,Sligo,"ﾀ46,250.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Coolroe Lower, Glenbeigh, Co. Kerry",,Kerry,"ﾀ114,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Cools, Headford, Killarney",,Kerry,"ﾀ165,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Curranstown, Arklow",,Wicklow,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Dunran Hill, Ashford, Co. Wicklow",,Wicklow,"ﾀ560,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Dunrovin, Blackstoops, Enniscorthy",,Wexford,"ﾀ207,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Dwellinghouse at Main Street, Riverchapel, Courtown  Gorey",,Wexford,"ﾀ46,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Flat 10, Rose Court, Cabra Road",,Dublin,"ﾀ100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Flat 8  Temple Hill, Terenure Road West, Dublin 6W",Dublin 6w,Dublin,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"FOUR SEASONS HOTEL, BALLSBRIDGE, DUBLIN",,Dublin,"ﾀ4,800,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Inch, Ballaghkeen South, Blackwater",,Wexford,"ﾀ131,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Kilmoreen, Kildimo",,Clare,"ﾀ102,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Kilskeer, Upper Kells",,Meath,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"LARKINS CROSS, CLONLARA",,Clare,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Meenachallow, Glenties",,Donegal,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Moneyglen, Broomfield, Castleblayney",,Monaghan,"ﾀ207,049.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
28/07/2011,"No 9 Kenilworth Square, Dublin 6",,Dublin,"ﾀ460,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"No. 2 Drumhierney Manor, Leitrim Village",,Leitrim,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"No. 8 Bridewell Court, Castletownbere",,Cork,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Powerstown, Clonmel",,Tipperary,"ﾀ73,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Riagh, Maam",,Galway,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Rue, Jamestown, Carrick on Shannon",,Leitrim,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2011,"Seagraves Castle, Rathmore, Naas",,Kildare,"ﾀ356,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"'Knockatana', 14 Killiney Heath, Killiney",,Dublin,"ﾀ833,400.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"1 Parkers Hill, Walsh Island",,Offaly,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"1 Robe Villa, Knockferreen, Ballinrobe",,Mayo,"ﾀ88,750.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"10 Castan, Doughiska, Galway",,Galway,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"11 St. Ignatius Road, Lower Dorset Street, Phibsboro  Dublin 7",,Dublin,"ﾀ150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"11 Sycamores, Freshford Road, Kilkenny",,Kilkenny,"ﾀ205,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"111 Shanakill, Tralee",,Kerry,"ﾀ45,650.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"114 Richmond Road, Drumcondra",Dublin 9,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"12 Glenart Avenue, Blackrock, Dun Laoghaire",,Dublin,"ﾀ625,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"12 Moore Avenue, Newbridge",,Kildare,"ﾀ252,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"128 Finian Park, Shannon, Co. Clare",,Clare,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"13 Oak Glade, Blessington Road, Naas",,Kildare,"ﾀ416,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"14  Oceanview Holiday Village, Sandhill Road, Ballyheigue",,Kerry,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"14 Plary Abbey, Ballymore",,Westmeath,"ﾀ92,511.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"14 Prospect View, Rathfarnham",Dublin 16,Dublin,"ﾀ315,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"146 Ballyshannon Road, Coolck",,Dublin,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"15 Clonmore Heights, Mullingar",,Westmeath,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"15 Old Fair Green, Dunboyne",,Meath,"ﾀ385,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"15 Rockbrae Hall, Ticknock Hill, Sandyford",,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"15 Woodlands Rise, Lamberton, Arklow",,Wicklow,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"156 Glendale, Leixlip",,Kildare,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"16 Fairview Avenue, Fairview, Dublin 3",Dublin 3,Dublin,"ﾀ50,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"16 Fairview Avenue, Fairview, Dublin 3",Dublin 3,Dublin,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"16 Sunbury Park, Sunbury Gardens, Dartry",Dublin 6,Dublin,"ﾀ565,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"164 Richmond Park, Bray",,Wicklow,"ﾀ212,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"18 Beech House, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,"ﾀ133,920.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"18 Meadowbrook, Kilcoole",,Wicklow,"ﾀ158,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"19  Moorehall Close, Hale Street, Ardee",,Louth,"ﾀ316,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"19  Woodfield Drive, Newcastlewest",,Limerick,"ﾀ126,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"19 Brian Road, Marino",,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"1a The Bawn, Bawn Road, Rush",,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"2  Allen Street, Wexford",,Wexford,"ﾀ58,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"2 Albert Walk, Bray",,Wicklow,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"2 Robe Villa, Knockferreen, Ballinrobe",,Mayo,"ﾀ88,750.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"2 Rockfield Terrace, Buncrana",,Donegal,"ﾀ99,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"2 The Orchards, Kinsale",,Cork,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"2 Tinna Park, Kilpedder",,Wicklow,"ﾀ365,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"20 b spanish cove, east end, kilkee",,Clare,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"20 Radharc an Bhaile, Knockbrogan Hill, Cork",,Cork,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"22 Brookdale, Midleton",,Cork,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"22 Butterfield Park, Rathfarnham",Dublin 14,Dublin,"ﾀ626,429.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"23  Ceol Na Mara, Cliffoney, Sligo",,Sligo,"ﾀ110,132.15",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
29/07/2011,"23 Ballintyre Heath, Ballinteer",,Dublin,"ﾀ540,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"23 St. Finbarrs Street, Cork City",,Cork,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"25 patrick doyle road, milltown",,Dublin,"ﾀ206,750.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"25 The Gallops, Moorestown, Swords",,Dublin,"ﾀ192,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"26 Cherry Glade, Delgany Wood, Delgany",,Wicklow,"ﾀ385,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"26 Radharc Na Mara, Rostellan, Midleton",,Cork,"ﾀ350,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"27 Corraun Village, Carrownabrickna, Racecourse Road  Roscommon",,Roscommon,"ﾀ100,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"27 Louvain, Clonskeagh",,Dublin,"ﾀ780,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"27 Raphoe Road, Crumlin, Dublin 12",,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"28 Cairn Hill View, Drumlish",,Longford,"ﾀ138,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"28 The View, Woodside, Bettystown",,Meath,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"3 Ballyoughtragh Heights, Milltown",,Kerry,"ﾀ229,515.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"3 Robe Villa, Knockferreen, Ballinrobe",,Mayo,"ﾀ88,750.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"3 Tha Elms, Newbridge",,Kildare,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"30 The Clovers, Fethard-on-Sea, New Ross",,Wexford,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"32 congresss road, turners cross, cork",,Cork,"ﾀ118,400.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"33 Courtney House, Apian Way, Dublin 6",,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"34 Abbeyvale Way, Swords Manor, Swords",,Dublin,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"34 Luttrellstown Drive, Castleknock",Dublin 15,Dublin,"ﾀ311,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"36 South Circular Road, Portobello, DUBLIN",,Dublin,"ﾀ250,050.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"361 Malahide Marina Village, Malahide",,Dublin,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"4 Marino Green, Fairview",,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"4 Robe Villa, Knockferreen, Ballinrobe",,Mayo,"ﾀ88,750.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"4 The Grove, Collegewood Park, Clane",,Kildare,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"41 Ashfield Gardens, Clonsilla, Dublin 15",Dublin 15,Dublin,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"44 CEDAR VALE, ATHLUMNEY, NAVAN",,Meath,"ﾀ132,114.54",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"440 Mourne Road, Drimnagh",Dublin 12,Dublin,"ﾀ176,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"45 Aylmer Park, Monread Road, Naas",,Kildare,"ﾀ173,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"45 Lios Cara Drive, Killeens",,Cork,"ﾀ167,400.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"45 Mountainview Drive, Boghall Road, Bray",,Wicklow,"ﾀ187,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"45 The Crescent, Inse Bay, Laytown",,Meath,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"46 St Alphonsus Road, Drumcondra, Dublin 9",,Dublin,"ﾀ343,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"47 Whitehall Road, Churchtown, Dublin 14",,Dublin,"ﾀ275,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"49 Pairc na mBlath, Ballinroad, Dungarvan",,Waterford,"ﾀ260,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"4b Baskin Lane, Kinsealy",,Dublin,"ﾀ785,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"5 McKelvey Road, Finglas, Dublin 11",,Dublin,"ﾀ112,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"5 mOUNT bELLEW gREEN, lUCAN",,Dublin,"ﾀ188,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"5 Parkmore Terrace, Tuam",,Galway,"ﾀ41,250.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"5 Peyton Square, Stoney Lane, Rathcoole",,Dublin,"ﾀ229,074.88",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"50 Stratton Walk, Adamstown Square, Adamstown",,Dublin,"ﾀ225,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"53 Drumcliff Road, Dublin 7",,Dublin,"ﾀ199,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"54 MOYNE ROAD, RANELAGH, DUBLIN",,Dublin,"ﾀ540,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"57 Tournore Park, Abbeyside, Dungarvan",,Waterford,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"59 Glenbawn, Castlecomer Road",,Kilkenny,"ﾀ170,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"6  Hawthorn Drive, Ballygar",,Galway,"ﾀ118,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"6 Tallow Street, Youghal",,Cork,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"6 The Maltings, Bray",,Wicklow,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"7 Church View, Ardcath",,Meath,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"7 Glenview Heights, Mullingar",,Westmeath,"ﾀ122,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"7 Island View, Kilbarrack Road, Raheny",,Dublin,"ﾀ272,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"7 Madden Road, South Circular Road",,Dublin,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"74 Clonmacnoise Road, Crumlin",Dublin 12,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"75 St. Fintan's Park, Blackrock, Co. Dublin",,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"77 Hazelbury Park, Clonee, Dublin 15",,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"8 Ratra Park, Navan Road",,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"8 The Birches, Torquay Road, Foxrock",,Dublin,"ﾀ1,575,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"88 Meadowvale, Clonkeen Road, Blackrock",,Dublin,"ﾀ330,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"9 Cois na hAbhainn, Bonniconlon",,Mayo,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"9 THE PADDOCKS, CASTLEREDMOND, MIDLETON",,Cork,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"9 the pidgeon house, the gasworks, barrow street",Dublin 4,Dublin,"ﾀ370,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"9 The Rise, Hunters Run, Blanchardstown",,Dublin,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Aghaloonteen, Lahardane, Co.Mayo",,Mayo,"ﾀ15,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Apt 130 Wyckham Point, Wyckham Way, Dundrum",,Dublin,"ﾀ250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"Apt 232 Wyckham Point, Wyckham Way, Dundrum",,Dublin,"ﾀ255,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"Apt 52 Cloncurry House, Spencer Dock",Dublin 1,Dublin,"ﾀ425,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Apt. 3 Beaconsfields Court, Inchicore Road, Kilmaninham",,Dublin,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Apt. 3 Cloragh Mills, Edmondstown Road, Rathfarnham",Dublin 20,Dublin,"ﾀ182,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Aurora, Newpark Drive, Kilkenny",,Kilkenny,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Ballinastraw Upper, Killenagh, Gorey",,Wexford,"ﾀ50,660.79",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"Ballymacmoy, Killavullen, Mallow",,Cork,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Ballyveghan, New Quay",,Clare,"ﾀ565,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Block B  Apartment 21, Spanish Cove, Kilkee",,Clare,"ﾀ69,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"boyannagh, ballyshannon",,Leitrim,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Bradda, Monterella  Barnhill Road, Dalkey",,Dublin,"ﾀ320,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Cabragh House, Mooretown, Oldtown",,Dublin,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Callancruck, Cashel",,Galway,"ﾀ25,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Carthage Mountain, Culkeeny, MALIN",,Donegal,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Church Street, Roscrea",,Tipperary,"ﾀ92,533.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Clondra, Co. Longford",,Longford,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Clonwhelan, Edgeworthstown",,Longford,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Clooninsclin, Ballinlough",,Roscommon,"ﾀ58,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Clooskirt, Sooey",,Sligo,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Clowanstown, Dunshaughlin",,Meath,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Counkilla, Drimoleague",,Cork,"ﾀ375,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Cranwell, Rockville Crescent, Blackrock",,Dublin,"ﾀ500,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Dernamuck, Emyvale",,Monaghan,"ﾀ132,159.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"Dublin Road, Swinford",,Mayo,"ﾀ86,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Dwelling & Farm at, Knockbrack, Firies",,Kerry,"ﾀ42,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Edenmore, Ballybofey",,Donegal,"ﾀ140,969.16",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"GEARHA SOUTH, BLACKWATER, KILLARNEY",,Kerry,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Glengad, Pullathomas, Ballina",,Mayo,"ﾀ8,200.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Glenoran, Castlejane, Glanmire",,Cork,"ﾀ227,444.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"GREEN ROAD, PORTLAOISE",,Laois,"ﾀ64,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Greygates, Ballindaggin, Enniscorthy",,Wexford,"ﾀ237,885.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"H2 EDENHALL, TENNIS VILLAGE, MODEL FARM ROAD",,Cork,"ﾀ73,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"Lockclose, Killeigh, Tullamore",,Offaly,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Loftus Hall, Fethard on Sea",,Wexford,"ﾀ300,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Main Street, Carrigart",,Donegal,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Marlmount, Chapel Road, Haggardstown",,Louth,"ﾀ300,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Mullaghaneary, Crossroads, Killygordon",,Donegal,"ﾀ123,349.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
29/07/2011,"Muntermellan, Kilmacrenan",,Donegal,"ﾀ341,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"No 131 Ashewood Walk, Stradbally Road, Portlaoise",,Laois,"ﾀ155,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"No 2 Ashey Court, College Road, KIlkenny",,Kilkenny,"ﾀ580,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"No 4 Bridewell Court, Castletownbere",,Cork,"ﾀ62,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"No. 20 Distillery Court, Drogheda Row, Monasterevin",,Kildare,"ﾀ120,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"No. 26 The Mill, Mill Street, Baltinglass",,Wicklow,"ﾀ54,625.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2011,"No. 5 Bridewell Court, Castletownbere",,Cork,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"No. 8 Antogher Court, Antogher Road, Roscommon",,Roscommon,"ﾀ178,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"No.20 Clodagh Drive, Clonea Power",,Waterford,"ﾀ30,250.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Reduit, The Hill, Monkstown",,Dublin,"ﾀ2,195,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Shrewsbury Lodge, Shrewsbury, Ballsbridge",Dublin 4,Dublin,"ﾀ710,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"the meelaghans, tullamore, co offaly",,Offaly,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"The Willows, Gortnalought, Lemybrien",,Waterford,"ﾀ282,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Tullynascreen, Dromahaire",,Leitrim,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Tureenamare, Newmarket",,Cork,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Wayside Cottage, Clonalvy",,Meath,"ﾀ287,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Weston, Mount Brilliant Road, Kilkenny",,Kilkenny,"ﾀ695,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"Woodside, Russellstown, Co. Carlow",,Carlow,"ﾀ325,500.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2011,"20 Deerpark Crescent, Deerpark, Killarney",,Kerry,"ﾀ37,400.00",Yes,No,Second-Hand Dwelling house /Apartment,
30/07/2011,"Apartment G3 Edenhall, The Village, Model Farm Road",,Cork,"ﾀ73,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2011,"Kilnabrack Lower, Glenbeigh",,Kerry,"ﾀ134,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/08/2011,"Apt 25 Booterstown Wood, Booterstown Avenue, Booterstown",,Dublin,"ﾀ300,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
02/08/2011,"12 Dalton Place, Dr Mannix Road, Galway",,Galway,"ﾀ377,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/08/2011,"13 Roselawn Glade, Castleknock, Dublin 15",Dublin 15,Dublin,"ﾀ275,000.00",No,No,Second-Hand Dwelling house /Apartment,
